RTCData;RTCHora;GPSData;GPSHora;Lat;Long;Altgps;Vel;GPSUpdate;Ax;Ay;Az;Gx;Gy;Gz;indiceAmostra
2024-04-09;10:04:03;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.77;-0.59;3
2024-04-09;10:04:03;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.98;0.77;-0.16;4
2024-04-09;10:04:03;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.98;0.59;-0.22;5
2024-04-09;10:04:03;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.34;0.71;-0.22;6
2024-04-09;10:04:03;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.61;0.95;-0.4;7
2024-04-09;10:04:03;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.83;-0.4;8
2024-04-09;10:04:04;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;0.71;-0.46;9
2024-04-09;10:04:04;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.65;-0.46;10
2024-04-09;10:04:04;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;0.83;-0.28;1
2024-04-09;10:04:04;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.83;-0.4;2
2024-04-09;10:04:04;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.71;-0.28;3
2024-04-09;10:04:04;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;0.83;-0.46;4
2024-04-09;10:04:04;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.85;0.65;-0.46;5
2024-04-09;10:04:04;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.95;-0.46;6
2024-04-09;10:04:04;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.22;0.83;-0.4;7
2024-04-09;10:04:04;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;0.83;-0.34;8
2024-04-09;10:04:05;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.73;0.95;-0.4;9
2024-04-09;10:04:05;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.59;-0.46;10
2024-04-09;10:04:05;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.85;0.65;-0.4;1
2024-04-09;10:04:05;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.65;-0.46;2
2024-04-09;10:04:05;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.65;-0.16;3
2024-04-09;10:04:05;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.16;0.89;-0.46;4
2024-04-09;10:04:05;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.77;-0.46;5
2024-04-09;10:04:05;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;0.83;-0.46;6
2024-04-09;10:04:05;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.1;0.71;-0.46;7
2024-04-09;10:04:05;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.98;0.71;-0.34;8
2024-04-09;10:04:06;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.77;-0.53;9
2024-04-09;10:04:06;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;0.95;-0.34;10
2024-04-09;10:04:06;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.89;-0.22;1
2024-04-09;10:04:06;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.71;-0.53;2
2024-04-09;10:04:06;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.65;-0.59;3
2024-04-09;10:04:06;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.71;-0.16;4
2024-04-09;10:04:06;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;0.71;-0.16;5
2024-04-09;10:04:06;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.89;-0.46;6
2024-04-09;10:04:06;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.79;0.59;-0.4;7
2024-04-09;10:04:06;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;0.77;-0.22;8
2024-04-09;10:04:07;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.59;-0.53;9
2024-04-09;10:04:07;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.89;-0.53;10
2024-04-09;10:04:07;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.73;0.83;-0.34;1
2024-04-09;10:04:07;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;1.01;-0.4;2
2024-04-09;10:04:07;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;1.01;-0.53;3
2024-04-09;10:04:07;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.85;1.01;-0.46;4
2024-04-09;10:04:07;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.1;0.65;-0.59;5
2024-04-09;10:04:07;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.28;0.89;-0.22;6
2024-04-09;10:04:07;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.83;-0.4;7
2024-04-09;10:04:07;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.65;-0.53;8
2024-04-09;10:04:08;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;0.59;-0.4;9
2024-04-09;10:04:08;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.77;-0.1;10
2024-04-09;10:04:08;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.04;0.77;-0.16;1
2024-04-09;10:04:08;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.16;0.83;-0.46;2
2024-04-09;10:04:08;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.79;0.71;-0.53;3
2024-04-09;10:04:08;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.71;-0.46;4
2024-04-09;10:04:08;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.77;-0.59;5
2024-04-09;10:04:08;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;0.77;-0.34;6
2024-04-09;10:04:08;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.46;-0.59;7
2024-04-09;10:04:08;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.98;0.53;-0.16;8
2024-04-09;10:04:09;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.16;0.59;-0.4;9
2024-04-09;10:04:09;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.1;0.89;-0.65;10
2024-04-09;10:04:09;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.71;-0.77;1
2024-04-09;10:04:09;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;0.95;-0.34;2
2024-04-09;10:04:09;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;0.71;-0.4;3
2024-04-09;10:04:09;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.98;0.65;-0.46;4
2024-04-09;10:04:09;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.85;0.95;-0.4;5
2024-04-09;10:04:09;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.65;-0.65;6
2024-04-09;10:04:09;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.98;0.89;-0.4;7
2024-04-09;10:04:09;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;0.89;-0.65;8
2024-04-09;10:04:10;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;1.01;-0.4;9
2024-04-09;10:04:10;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.71;-0.53;10
2024-04-09;10:04:10;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.1;0.71;-0.4;1
2024-04-09;10:04:10;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;0.65;-0.53;2
2024-04-09;10:04:10;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;1.01;-0.1;3
2024-04-09;10:04:10;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.77;-0.16;4
2024-04-09;10:04:10;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.16;0.59;-0.4;5
2024-04-09;10:04:10;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.85;0.83;-0.1;6
2024-04-09;10:04:10;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.83;-0.16;7
2024-04-09;10:04:10;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;0.95;-0.4;8
2024-04-09;10:04:11;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.71;-0.46;9
2024-04-09;10:04:11;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.04;-0.94;1.34;0.77;-0.46;10
2024-04-09;10:04:11;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;1.08;-0.65;1
2024-04-09;10:04:11;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;0.59;-0.46;2
2024-04-09;10:04:11;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.53;-0.53;3
2024-04-09;10:04:11;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.77;-0.34;4
2024-04-09;10:04:11;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.98;0.59;-0.28;5
2024-04-09;10:04:11;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;1.01;-0.4;6
2024-04-09;10:04:11;9/4/2024;13:3:41;;;0.0;0.0;0;0.0;0.05;-0.93;1.1;0.83;-0.53;7
2024-04-09;10:04:11;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.77;-0.34;8
2024-04-09;10:04:12;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.65;-0.34;9
2024-04-09;10:04:12;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.92;0.98;0.83;-0.28;10
2024-04-09;10:04:12;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.77;-0.46;1
2024-04-09;10:04:12;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.28;0.46;-0.4;2
2024-04-09;10:04:12;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.79;0.77;-0.16;3
2024-04-09;10:04:12;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.98;0.83;-0.34;4
2024-04-09;10:04:12;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.83;-0.34;5
2024-04-09;10:04:12;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.92;1.04;0.89;-0.4;6
2024-04-09;10:04:12;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;1.14;-0.53;7
2024-04-09;10:04:12;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;0.71;-0.65;8
2024-04-09;10:04:13;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.77;-0.53;9
2024-04-09;10:04:13;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.22;0.71;-0.46;10
2024-04-09;10:04:13;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.16;0.59;-0.4;1
2024-04-09;10:04:13;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;0.95;-0.22;2
2024-04-09;10:04:13;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.65;-0.4;3
2024-04-09;10:04:13;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.22;0.53;-0.46;4
2024-04-09;10:04:13;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.89;-0.16;5
2024-04-09;10:04:14;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.65;-0.4;6
2024-04-09;10:04:14;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.85;0.83;-0.34;7
2024-04-09;10:04:14;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;1.01;-0.53;8
2024-04-09;10:04:14;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.83;-0.46;9
2024-04-09;10:04:14;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;1.01;-0.53;10
2024-04-09;10:04:14;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;1.01;-0.53;1
2024-04-09;10:04:14;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;0.77;-0.4;2
2024-04-09;10:04:14;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;0.77;-0.4;3
2024-04-09;10:04:14;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.65;-0.59;4
2024-04-09;10:04:14;9/4/2024;13:3:41;;;0.0;0.0;0;0.0;0.05;-0.93;0.92;0.77;-0.46;5
2024-04-09;10:04:15;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.95;0.85;1.08;-0.53;6
2024-04-09;10:04:15;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.34;0.71;-0.34;7
2024-04-09;10:04:15;9/4/2024;13:3:41;;;0.0;0.0;0;0.0;0.05;-0.93;0.85;0.71;-0.4;8
2024-04-09;10:04:15;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.95;-0.34;9
2024-04-09;10:04:15;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.04;0.77;-0.22;10
2024-04-09;10:04:15;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.16;0.77;-0.28;1
2024-04-09;10:04:15;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.22;0.65;-0.46;2
2024-04-09;10:04:15;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.67;0.77;-0.4;3
2024-04-09;10:04:15;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.95;-0.28;4
2024-04-09;10:04:15;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.95;-0.46;5
2024-04-09;10:04:16;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.77;-0.53;6
2024-04-09;10:04:16;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.83;-0.65;7
2024-04-09;10:04:16;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.98;0.89;-0.46;8
2024-04-09;10:04:16;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;1.08;-0.28;9
2024-04-09;10:04:16;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.71;-0.34;10
2024-04-09;10:04:16;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.65;-0.53;1
2024-04-09;10:04:16;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.83;-0.34;2
2024-04-09;10:04:17;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.77;-0.46;3
2024-04-09;10:04:17;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.89;-0.53;4
2024-04-09;10:04:17;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.59;-0.4;5
2024-04-09;10:04:17;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.98;0.77;-0.34;6
2024-04-09;10:04:17;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.83;-0.59;7
2024-04-09;10:04:17;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.83;-0.53;8
2024-04-09;10:04:17;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.67;0.65;-0.59;9
2024-04-09;10:04:17;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.89;-0.34;10
2024-04-09;10:04:17;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.65;-0.4;1
2024-04-09;10:04:17;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.77;-0.46;2
2024-04-09;10:04:18;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.28;0.95;-0.4;3
2024-04-09;10:04:18;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.98;0.95;-0.4;4
2024-04-09;10:04:18;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;1.14;-0.4;5
2024-04-09;10:04:18;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.71;-0.46;6
2024-04-09;10:04:18;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;1.08;-0.4;7
2024-04-09;10:04:18;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;0.71;-0.28;8
2024-04-09;10:04:18;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;1.08;-0.34;9
2024-04-09;10:04:18;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;0.95;-0.4;10
2024-04-09;10:04:18;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.59;-0.22;1
2024-04-09;10:04:18;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.65;-0.4;2
2024-04-09;10:04:19;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.71;-0.4;3
2024-04-09;10:04:19;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.65;-0.22;4
2024-04-09;10:04:19;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.92;1.08;-0.34;5
2024-04-09;10:04:19;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;0.83;-0.53;6
2024-04-09;10:04:19;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;0.83;-0.59;7
2024-04-09;10:04:19;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.83;-0.22;8
2024-04-09;10:04:19;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.79;0.89;-0.46;9
2024-04-09;10:04:19;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.71;-0.34;10
2024-04-09;10:04:19;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.77;-0.46;1
2024-04-09;10:04:19;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.71;-0.53;2
2024-04-09;10:04:20;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;0.71;-0.34;3
2024-04-09;10:04:20;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.83;-0.4;4
2024-04-09;10:04:20;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;0.83;-0.4;5
2024-04-09;10:04:20;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.22;0.77;-0.34;6
2024-04-09;10:04:20;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.59;-0.22;7
2024-04-09;10:04:20;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.95;-0.53;8
2024-04-09;10:04:20;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.89;-0.34;9
2024-04-09;10:04:20;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.79;0.59;-0.46;10
2024-04-09;10:04:20;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.98;0.59;-0.4;1
2024-04-09;10:04:20;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.77;-0.34;2
2024-04-09;10:04:21;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;1.26;-0.4;3
2024-04-09;10:04:21;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.16;0.77;-0.34;4
2024-04-09;10:04:21;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.65;-0.46;5
2024-04-09;10:04:21;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;0.83;-0.28;6
2024-04-09;10:04:21;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.04;0.77;-0.34;7
2024-04-09;10:04:21;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.79;0.83;-0.4;8
2024-04-09;10:04:21;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.22;0.83;-0.53;9
2024-04-09;10:04:21;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.65;-0.22;10
2024-04-09;10:04:21;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.71;-0.59;1
2024-04-09;10:04:21;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.77;-0.28;2
2024-04-09;10:04:22;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;0.65;-0.22;3
2024-04-09;10:04:22;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;0.71;-0.28;4
2024-04-09;10:04:22;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.22;0.59;-0.34;5
2024-04-09;10:04:22;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.77;-0.34;6
2024-04-09;10:04:22;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;0.83;-0.4;7
2024-04-09;10:04:22;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.77;-0.53;8
2024-04-09;10:04:22;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.95;-0.34;9
2024-04-09;10:04:22;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.83;-0.4;10
2024-04-09;10:04:22;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.28;0.83;-0.16;1
2024-04-09;10:04:22;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.77;-0.28;2
2024-04-09;10:04:23;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;1.01;-0.46;3
2024-04-09;10:04:23;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.71;-0.46;4
2024-04-09;10:04:23;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.85;0.83;-0.53;5
2024-04-09;10:04:23;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.65;-0.53;6
2024-04-09;10:04:23;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.83;-0.34;7
2024-04-09;10:04:23;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.73;0.83;-0.46;8
2024-04-09;10:04:23;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.77;-0.4;9
2024-04-09;10:04:23;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.22;0.77;-0.34;10
2024-04-09;10:04:23;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;0.83;-0.22;1
2024-04-09;10:04:23;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.79;0.77;-0.46;2
2024-04-09;10:04:24;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;0.65;-0.53;3
2024-04-09;10:04:24;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;1.01;-0.4;4
2024-04-09;10:04:24;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.83;-0.28;5
2024-04-09;10:04:24;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.77;-0.53;6
2024-04-09;10:04:24;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.04;0.71;-0.59;7
2024-04-09;10:04:24;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.73;0.77;-0.4;8
2024-04-09;10:04:24;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.79;0.71;-0.34;9
